firstVisit_id,order_id,source_generalizada
13661883531327,5777370775615,direct
13666869837887,5780198883391,direct
13677056950335,5787112472639,direct
13688424267839,5794243412031,Google
13683420659775,5791019860031,Google
13687463870527,5793583169599,Google
13755588345919,5837895532607,Google
13786864943167,5858791981119,direct
,5902652735551,Unknown
13851033993279,5905901879359,Instagram
13926246154303,5966086537279,Google
13996108742719,6013176348735,Google
